"Year" "Month" "Day" "Province" "Latitude" "Longitude" "Cause" "Size"
1993 6 17 "YT" 64.157 -135.768 "LTG" 979.24
1993 6 17 "YT" 63.033 -137.75 "LTG" 3500.78
1993 6 18 "NL" 53.111 -64.064 "LTG" 300
1993 6 18 "ON" 52.1091 -93.292 "LTG" 2329
1993 6 18 "SK" 56.182 -102.677 "LTG" 1900
1993 6 18 "SK" 56.432 -104.333 "LTG" 2473
1993 6 18 "SK" 55.891 -103.26 "LTG" 24300
1993 6 19 "MB" 55.1 -94.05 "LTG" 5359
1993 6 19 "NL" 53.287 -63.351 "LTG" 1300
1993 6 19 "SK" 56.964 -106.885 "LTG" 350
1993 6 19 "SK" 57.448 -104.938 "LTG" 10772
1993 6 20 "NL" 53.449 -65.433 "LTG" 1100
1993 6 20 "ON" 53.48 -88.0849 "LTG" 800
1993 6 21 "MB" 55.42 -96.8 "LTG" 1352
1993 6 21 "QC" 54.292 -75.542 "LTG" 18525
1993 6 22 "MB" 54.85 -101.82 "LTG" 250
1993 6 24 "NL" 53.501 -62.249 "LTG" 441
1993 6 25 "YT" 65.833 -136.5 "LTG" 10574.88
1993 6 26 "YT" 66.447 -134.261 "LTG" 940.36
1993 6 28 "NT" 61.667 -109.917 "LTG" 1700
1993 6 29 "NT" 67.732 -126.191 "LTG" 800
1993 6 29 "YT" 63.85 -133.633 "LTG" 5095.72
1993 6 30 "NT" 67.449 -128.44 "LTG" 220
1993 6 30 "NT" 67.056 -132.274 "LTG" 400
1993 6 30 "NT" 67.428 -127.082 "LTG" 1000
1993 6 30 "NT" 67.526 -128.311 "LTG" 1875
1993 6 30 "NT" 66.867 -133.017 "LTG" 89900
1993 6 30 "YT" 63.417 -140.017 "LTG" 6630.99
1993 7 1 "NT" 65.557 -125.09 "LTG" 525
1993 7 1 "NT" 68.433 -130.233 "LTG" 1260
1993 7 1 "QC" 50.875 -78.542 "LTG" 551
1993 7 2 "NB" 47.07 -66.569 "LTG" 304
1993 7 2 "NT" 64.869 -122.389 "LTG" 760
1993 7 2 "NT" 67.684 -130.252 "LTG" 1850
1993 7 2 "NT" 65.643 -129.341 "LTG" 5200
1993 7 2 "NT" 65.721 -129 "LTG" 8500
1993 7 2 "NT" 66.8 -132.183 "LTG" 14500
1993 7 2 "NT" 67.632 -130.065 "LTG" 27800
1993 7 2 "NT" 66.479 -125.654 "LTG" 39900
1993 7 3 "NT" 64.519 -118.922 "LTG" 1300
1993 7 3 "NT" 65.333 -126.117 "LTG" 3599
1993 7 3 "NT" 65.145 -125.123 "LTG" 13068
1993 7 3 "NT" 64.845 -125.787 "LTG" 21890
1993 7 3 "NT" 64.947 -126.239 "LTG" 23850
1993 7 4 "NT" 63.887 -120.969 "LTG" 1400
1993 7 4 "NT" 64.287 -120.876 "LTG" 10000
1993 7 4 "NT" 65.795 -126.393 "LTG" 11880
1993 7 4 "NT" 64.206 -124.923 "LTG" 14200
1993 7 4 "NT" 65.685 -128.061 "LTG" 28284
1993 7 4 "NT" 62.866 -120.992 "LTG" 40500
1993 7 4 "NT" 65.667 -125.667 "LTG" 57375
1993 7 4 "NT" 66.418 -130.495 "LTG" 74750
1993 7 4 "SK" 58.516 -102.74 "LTG" 11505
1993 7 4 "SK" 57.688 -105.906 "MAN" 44000
1993 7 5 "NT" 64.738 -119.107 "LTG" 1200
1993 7 5 "NT" 64.761 -119.713 "LTG" 1700
1993 7 5 "NT" 64.763 -118.948 "LTG" 3000
1993 7 5 "NT" 63.281 -120.822 "LTG" 17000
1993 7 6 "NT" 65.523 -117.83 "LTG" 500
1993 7 6 "NT" 65.442 -116.765 "LTG" 750
1993 7 6 "NT" 65.683 -125.15 "LTG" 3400
1993 7 6 "NT" 65.3 -125.383 "LTG" 3762
1993 7 6 "NT" 65.915 -124.08 "LTG" 23000
1993 7 7 "NT" 67.049 -128.256 "LTG" 430
1993 7 7 "NT" 67.236 -128.906 "LTG" 1020
1993 7 7 "NT" 64.432 -126.446 "LTG" 1450
1993 7 8 "NT" 64.805 -119.962 "LTG" 250
1993 7 8 "NT" 64.646 -119.449 "LTG" 2300
1993 7 8 "SK" 58.193 -102.719 "LTG" 441
1993 7 9 "NT" 67.922 -125.571 "LTG" 850
1993 7 9 "NT" 66.933 -131.967 "LTG" 5770
1993 7 9 "NT" 66.796 -132.258 "LTG" 91125
1993 7 9 "NT" 66.329 -133.556 "LTG" 126625
1993 7 9 "YT" 66.971 -135.154 "LTG" 1262.28
1993 7 11 "NT" 65.193 -119.419 "LTG" 675
1993 7 11 "NT" 65.049 -119.219 "LTG" 1400
1993 7 15 "MB" 57.78 -101.28 "LTG" 1750
1993 7 15 "SK" 59.547 -103.24 "LTG" 6185
1993 7 17 "NT" 60.105 -109.914 "LTG" 220
1993 7 17 "SK" 59.922 -104.885 "LTG" 1134
1993 7 17 "SK" 59.771 -104.365 "LTG" 5471
1993 7 21 "NT" 60.914 -104.835 "LTG" 200
1993 7 21 "NT" 60.761 -103.602 "LTG" 220
1993 7 21 "NT" 60.454 -103.875 "LTG" 1500
1993 7 21 "NT" 60.101 -104.892 "LTG" 1700
1993 7 21 "NT" 60.505 -103.251 "LTG" 3000
1993 7 21 "NT" 60.189 -104.656 "LTG" 3800
1993 7 21 "NT" 60.253 -104.356 "LTG" 6000
1993 7 21 "NT" 60.043 -101.655 "LTG" 49000
1993 7 21 "YT" 66.1 -136.467 "LTG" 646.02
1993 7 21 "YT" 65.917 -135.667 "LTG" 2634.94
1993 7 21 "YT" 65.833 -135.333 "LTG" 5941.71
1993 7 22 "NT" 60.45 -109.133 "LTG" 234
1993 7 22 "YT" 66.417 -134 "LTG" 1700.25
1993 7 22 "YT" 65.283 -135.133 "LTG" 2105.56
1993 7 22 "YT" 65.074 -135.074 "LTG" 2152.53
1993 7 24 "NT" 61.578 -106.328 "LTG" 220
1993 7 24 "NT" 60.76 -107.727 "LTG" 260
1993 7 24 "NT" 61.263 -105.105 "LTG" 600
1993 7 25 "NT" 60.156 -105.718 "LTG" 380
1993 7 25 "NT" 60.533 -106.433 "LTG" 500
1993 7 29 "MB" 56.6 -92.93 "LTG" 250
1993 7 29 "YT" 66.1 -138.05 "LTG" 698.46
1993 8 3 "BC" 59.2 -121.1 "LTG" 225
1993 8 4 "NL" 52.786 -58.853 "LTG" 1000
1993 8 9 "QC" 56.708 -68.792 "LTG" 2970
1993 8 13 "YT" 66.211 -133.724 "LTG" 60952.2
1993 8 14 "NL" 54.227 -62.582 "LTG" 6875
1994 4 12 "MB" 52.08 -99.53 "MAN" 713
1994 4 19 "MB" 51.93 -98.78 "MAN" 279
1994 4 19 "MB" 52.03 -98.83 "MAN" 655
1994 4 28 "AB" 58.4655 -115.1335 "MAN" 513.9
1994 4 30 "MB" 51.73 -99.08 "MAN" 325
1994 5 4 "NT" 61.517 -117.233 "MAN" 1123
1994 5 5 "NT" 61.517 -117.6 "MAN" 385
1994 5 5 "NT" 61.517 -118.133 "MAN" 2805
1994 5 6 "NT" 61.417 -117.267 "MAN" 4600
1994 5 6 "SK" 53.547 -107.198 "MAN" 920
1994 5 7 "NT" 61.367 -116.983 "MAN" 296
1994 5 7 "NT" 61.3 -116.967 "MAN" 321
1994 5 9 "MB" 51.72 -98.48 "MAN" 247
1994 5 17 "MB" 51.53 -97.03 "MAN" 207
1994 5 17 "MB" 53.68 -97.95 "LTG" 324
1994 5 17 "MB" 50.48 -95.53 "LTG" 751
1994 5 17 "MB" 52.12 -98.75 "LTG" 911
1994 5 17 "NT" 61.367 -117.183 "MAN" 250
1994 5 17 "NT" 61.35 -117.4 "MAN" 350
1994 5 17 "NT" 61.35 -117.35 "MAN" 480
1994 5 17 "NT" 61.383 -117.267 "MAN" 800
1994 5 19 "NT" 61.383 -117.333 "MAN" 400
1994 5 19 "NT" 61.383 -117.517 "MAN" 1800
1994 5 20 "NT" 61.85 -117.017 "MAN" 250
1994 5 20 "NT" 61.233 -116.85 "MAN" 300
1994 5 20 "NT" 61.283 -116.867 "MAN" 500
1994 5 20 "NT" 61.25 -117.1 "MAN" 700
1994 5 20 "NT" 61.383 -117.3 "MAN" 1700
1994 5 22 "QC" 47.958 -73.042 "LTG" 705
1994 5 24 "AB" 56.6226 -112.0088 "LTG" 363.6
1994 5 24 "NT" 61.361 -117.195 "MAN" 10035
1994 5 30 "AB" 57.786 -119.5819 "LTG" 1942.7
1994 6 1 "BC" 50.8 -121.1 "MAN" 275
1994 6 2 "ON" 52.1128 -84.8752 "LTG" 2050
1994 6 3 "ON" 51.9398 -87.8946 "LTG" 21553
1994 6 3 "SK" 59.391 -104.781 "LTG" 553
1994 6 4 "AB" 56.3535 -110.7062 "LTG" 2151.9
1994 6 4 "ON" 52.1068 -82.3068 "MAN" 5000
1994 6 4 "SK" 57.708 -103.781 "LTG" 17500
1994 6 5 "MB" 56.87 -98.42 "LTG" 33276
1994 6 5 "QC" 48.875 -69.958 "LTG" 264
1994 6 5 "QC" 51.208 -77.875 "LTG" 370
1994 6 5 "QC" 51.542 -77.042 "LTG" 520
1994 6 5 "QC" 51.208 -77.458 "LTG" 780
1994 6 5 "QC" 51.375 -76.875 "LTG" 4365
1994 6 5 "SK" 57.589 -103.948 "LTG" 1800
1994 6 5 "SK" 57.63 -103.49 "LTG" 8000
1994 6 5 "SK" 56.359 -106.094 "LTG" 12000
1994 6 5 "SK" 57.641 -104.115 "LTG" 28300
1994 6 6 "ON" 52.9364 -93.1934 "LTG" 4160
1994 6 6 "QC" 51.208 -76.708 "LTG" 304
1994 6 6 "SK" 57.354 -105.052 "LTG" 3000
1994 6 7 "MB" 56.35 -98.58 "LTG" 4052
1994 6 7 "MB" 56.2 -96.82 "LTG" 7474
1994 6 7 "ON" 52.3185 -89.186 "LTG" 4000
1994 6 7 "SK" 54.901 -105.948 "LTG" 1300
1994 6 8 "MB" 54.1 -95.25 "MAN" 2907
1994 6 8 "ON" 51.5084 -90.3414 "MAN" 740.3
1994 6 8 "SK" 57.427 -105.021 "LTG" 500
1994 6 8 "SK" 57.839 -105.552 "LTG" 6000
1994 6 11 "MB" 54.92 -94.65 "LTG" 223
1994 6 11 "ON" 53.8844 -90.8929 "LTG" 207
1994 6 11 "ON" 53.8836 -92.4295 "LTG" 396
1994 6 11 "ON" 52.8948 -88.5682 "LTG" 495
1994 6 11 "ON" 53.6484 -92.1755 "LTG" 1665
1994 6 11 "ON" 51.8082 -87.1668 "LTG" 8000
1994 6 12 "QC" 51.542 -76.375 "LTG" 244
1994 6 12 "QC" 53.208 -75.542 "LTG" 324
1994 6 12 "QC" 53.208 -76.292 "LTG" 352
1994 6 12 "QC" 51.458 -79.125 "LTG" 2665
1994 6 13 "NL" 48.82 -55.53 "MAN" 959
1994 6 13 "ON" 53.2887 -91.3124 "LTG" 350
1994 6 14 "ON" 52.3105 -88.5622 "LTG" 250
1994 6 14 "ON" 51.3919 -86.188 "LTG" 2000
1994 6 14 "ON" 53.2954 -82.1177 "LTG" 2550
1994 6 14 "YT" 62.517 -138.733 "LTG" 470.48
1994 6 15 "NT" 62.794 -110.382 "LTG" 25000
1994 6 15 "QC" 53.958 -76.292 "LTG" 2006
1994 6 15 "QC" 52.542 -75.792 "LTG" 28475
1994 6 15 "YT" 61.982 -136.3 "LTG" 355.7
1994 6 15 "YT" 62.067 -137.9 "LTG" 669.48
1994 6 15 "YT" 62.85 -134.2 "LTG" 10870.77
1994 6 15 "YT" 63.25 -140.45 "LTG" 13835.29
1994 6 15 "YT" 61.974 -134.956 "LTG" 27586.25
1994 6 16 "ON" 51.9003 -88.2717 "LTG" 1940
1994 6 16 "QC" 49.792 -70.042 "LTG" 200
1994 6 16 "QC" 54.792 -70.792 "LTG" 292
1994 6 16 "QC" 51.458 -69.208 "LTG" 400
1994 6 16 "QC" 52.958 -73.875 "LTG" 464
1994 6 16 "QC" 55.375 -76.542 "LTG" 71700
1994 6 16 "YT" 61.833 -131.883 "LTG" 442.73
1994 6 16 "YT" 62.608 -140.756 "LTG" 577.03
1994 6 16 "YT" 65.4 -138.483 "LTG" 816.94
1994 6 16 "YT" 65.372 -138.084 "LTG" 1159.73
1994 6 16 "YT" 61.772 -134.529 "LTG" 7832.53
1994 6 17 "MB" 57.45 -100.48 "LTG" 684
1994 6 17 "NT" 62.133 -109.833 "LTG" 2300
1994 6 17 "NT" 61.423 -107.828 "LTG" 4000
1994 6 17 "ON" 52.8791 -83.0135 "LTG" 553
1994 6 17 "ON" 53.2905 -92.4825 "LTG" 575
1994 6 17 "YT" 63.291 -139.689 "LTG" 622.38
1994 6 17 "YT" 63.7 -140.25 "LTG" 1456.1
1994 6 18 "AB" 57.1973 -118.4923 "LTG" 363.5
1994 6 18 "NT" 61.094 -110.358 "LTG" 773
1994 6 18 "NT" 61.15 -107.617 "LTG" 8000
1994 6 18 "NT" 61.647 -106.925 "LTG" 40000
1994 6 18 "NT" 60.015 -102.961 "LTG" 50000
1994 6 18 "NT" 60.196 -101.455 "LTG" 60000
1994 6 18 "NT" 61.337 -123.27 "LTG" 64000
1994 6 18 "NT" 60.982 -107.039 "LTG" 75000
1994 6 18 "YT" 62.178 -138.123 "LTG" 2130.43
1994 6 18 "YT" 63.986 -133.997 "LTG" 5122.39
1994 6 19 "AB" 59.759 -110.546 "LTG" 3672.8
1994 6 19 "MB" 56.85 -100.72 "LTG" 436
1994 6 19 "MB" 57.47 -100.73 "LTG" 437
1994 6 19 "MB" 58.73 -101.5 "LTG" 1564
1994 6 19 "MB" 58.7 -99.42 "LTG" 1813
1994 6 19 "MB" 57.83 -101.5 "LTG" 4006
1994 6 19 "MB" 57.45 -102 "LTG" 7576
1994 6 19 "MB" 58.5 -99.33 "LTG" 15038
1994 6 19 "MB" 59.17 -100 "LTG" 39091
1994 6 19 "MB" 57.83 -100.92 "LTG" 53027
1994 6 19 "MB" 58.08 -100.25 "LTG" 67074
1994 6 19 "MB" 58.78 -98.33 "LTG" 86040
1994 6 19 "MB" 59.5 -99 "LTG" 230007
1994 6 19 "NT" 60.797 -105.682 "LTG" 200
1994 6 19 "NT" 61.667 -106.85 "LTG" 200
1994 6 19 "NT" 60.153 -107.168 "LTG" 700
1994 6 19 "SK" 57.891 -105.76 "LTG" 800
1994 6 19 "SK" 59.891 -106.24 "LTG" 3036
1994 6 19 "SK" 59.292 -105.281 "LTG" 4000
1994 6 19 "SK" 57.974 -102.677 "LTG" 34000
1994 6 19 "SK" 59.391 -104.573 "LTG" 54350
1994 6 20 "MB" 55.85 -95.78 "LTG" 1991
1994 6 20 "MB" 55.82 -101.97 "LTG" 9155
1994 6 20 "MB" 58.33 -96.83 "LTG" 258024
1994 6 20 "QC" 51.625 -74.542 "LTG" 300
1994 6 20 "SK" 57.182 -109.74 "LTG" 220
1994 6 20 "SK" 55.813 -102.01 "LTG" 300
1994 6 20 "SK" 57.422 -106.344 "LTG" 6000
1994 6 20 "SK" 57.974 -108.073 "LTG" 6000
1994 6 20 "SK" 58.677 -105.229 "LTG" 9000
1994 6 20 "SK" 58.766 -103.969 "LTG" 13900
1994 6 20 "SK" 58.203 -106.781 "LTG" 28300
1994 6 20 "SK" 58.797 -103.323 "LTG" 40200
1994 6 21 "NT" 61.393 -108.489 "LTG" 183824
1994 6 21 "SK" 57.401 -102 "LTG" 3700
1994 6 21 "SK" 58.797 -102.573 "LTG" 6500
1994 6 21 "SK" 59.391 -103.542 "LTG" 46600
1994 6 22 "MB" 57.4 -95 "LTG" 56699
1994 6 22 "NT" 61.975 -108.887 "LTG" 210000
1994 6 22 "SK" 58.682 -102.99 "LTG" 800
1994 6 22 "SK" 58.271 -102.865 "LTG" 9700
1994 6 22 "SK" 59.099 -103.781 "LTG" 17535
1994 6 22 "SK" 57.568 -102.833 "LTG" 21000
1994 6 22 "SK" 59.88 -103.281 "LTG" 35200
1994 6 23 "NT" 60.275 -109.664 "LTG" 170000
1994 6 23 "ON" 53.5215 -84.7148 "LTG" 1100
1994 6 23 "ON" 53.0115 -84.8462 "LTG" 3500
1994 6 23 "ON" 53.8934 -83.96 "LTG" 10359
1994 6 23 "SK" 58.453 -104.427 "LTG" 6700
1994 6 24 "ON" 51.4053 -94.6677 "LTG" 350
1994 6 24 "ON" 53.2608 -84.7137 "LTG" 1500
1994 6 24 "SK" 57.995 -105.01 "LTG" 600
1994 6 24 "SK" 57.99 -105.521 "LTG" 150000
1994 6 25 "NT" 60.886 -108.939 "LTG" 225000
1994 6 26 "BC" 53.4 -126.9 "MAN" 352
1994 6 26 "ON" 52.2434 -89.3508 "LTG" 650
1994 6 26 "ON" 52.2626 -89.2932 "LTG" 686
1994 6 26 "ON" 52.1041 -90.8902 "LTG" 1350
1994 6 28 "MB" 57.13 -98.05 "LTG" 7776
1994 6 28 "NT" 60.453 -108.77 "LTG" 917
1994 6 29 "ON" 53.9131 -91.6375 "LTG" 525
1994 6 30 "SK" 59.443 -104.927 "LTG" 23374
1994 7 5 "NT" 60.058 -106.547 "LTG" 5000
1994 7 5 "NT" 60.417 -104.783 "LTG" 9000
1994 7 5 "NT" 60.871 -106.533 "LTG" 10000
1994 7 5 "NT" 61.117 -106.083 "LTG" 10000
1994 7 5 "NT" 61.125 -106.08 "LTG" 21097
1994 7 5 "NT" 60.523 -102.828 "LTG" 90000
1994 7 9 "MB" 55.82 -92.12 "LTG" 392
1994 7 10 "NT" 62.15 -127.467 "LTG" 2450
1994 7 10 "YT" 61.915 -132.672 "LTG" 1647.41
1994 7 12 "MB" 57.37 -97.75 "LTG" 48892
1994 7 12 "NT" 63.85 -112.57 "LTG" 300
1994 7 12 "NT" 63.967 -126.255 "LTG" 6695
1994 7 12 "NT" 62.695 -110.939 "LTG" 16000
1994 7 12 "NT" 64.52 -118.452 "LTG" 62115
1994 7 12 "ON" 53.6394 -87.8243 "LTG" 411
1994 7 12 "YT" 64.024 -136.232 "LTG" 479.6
1994 7 12 "YT" 63.906 -136.357 "LTG" 1000.61
1994 7 12 "YT" 63.147 -137.512 "LTG" 1144.94
1994 7 12 "YT" 63.334 -136.524 "LTG" 1326.22
1994 7 12 "YT" 62.108 -131.983 "LTG" 6157.61
1994 7 12 "YT" 62.797 -134.233 "LTG" 18230.19
1994 7 13 "MB" 57.08 -95.45 "LTG" 11752
1994 7 13 "NT" 67.419 -123.483 "LTG" 1555
1994 7 13 "NT" 61.186 -107.389 "LTG" 50000
1994 7 13 "ON" 53.9144 -84.366 "LTG" 850
1994 7 13 "ON" 53.281 -83.1673 "LTG" 1400
1994 7 13 "SK" 58.089 -103.073 "LTG" 7000
1994 7 13 "YT" 63.153 -137.815 "LTG" 1745.53
1994 7 13 "YT" 64.128 -135.396 "LTG" 2178.75
1994 7 13 "YT" 65.614 -138.344 "LTG" 6690.92
1994 7 13 "YT" 61.374 -129.898 "LTG" 17657.09
1994 7 13 "YT" 63.28 -135 "LTG" 27880.16
1994 7 14 "MB" 56.67 -93.82 "LTG" 945
1994 7 14 "MB" 56.02 -94.78 "LTG" 4728
1994 7 14 "NT" 63.133 -120.4 "LTG" 1928
1994 7 14 "NT" 63.779 -119.149 "LTG" 19800
1994 7 14 "NT" 63.968 -123.439 "LTG" 28042
1994 7 14 "NT" 63.864 -119.805 "LTG" 28300
1994 7 14 "NT" 64.516 -124.666 "LTG" 31114
1994 7 14 "NT" 64.517 -124.433 "LTG" 118698
1994 7 14 "YT" 63.8 -134.517 "LTG" 977.15
1994 7 14 "YT" 60.923 -127.696 "LTG" 1654.65
1994 7 14 "YT" 63.266 -139.875 "LTG" 4475.88
1994 7 15 "AB" 59.8642 -119.5638 "LTG" 220.6
1994 7 15 "MB" 56.27 -93.47 "LTG" 206
1994 7 15 "MB" 56.27 -94.02 "LTG" 281
1994 7 15 "MB" 56.42 -93.9 "LTG" 369
1994 7 15 "MB" 56.42 -93.82 "LTG" 888
1994 7 15 "MB" 57.87 -97.25 "LTG" 1983
1994 7 15 "MB" 56.2 -94.13 "LTG" 4612
1994 7 15 "MB" 56.93 -94.78 "LTG" 5311
1994 7 15 "MB" 56.67 -98 "LTG" 98014
1994 7 15 "NT" 63.817 -119.15 "LTG" 750
1994 7 15 "NT" 62.7 -120.3 "LTG" 8800
1994 7 15 "NT" 62.243 -111.707 "LTG" 9500
1994 7 15 "NT" 64.651 -121.855 "LTG" 14359
1994 7 15 "NT" 64.05 -123.85 "LTG" 17951
1994 7 15 "NT" 63.411 -113.227 "LTG" 25600
1994 7 15 "NT" 62.935 -117.809 "LTG" 38548.96
1994 7 15 "NT" 62.724 -120.309 "LTG" 553680
1994 7 15 "YT" 62.253 -132.288 "LTG" 20863.25
1994 7 16 "NT" 62.55 -119.733 "LTG" 450
1994 7 16 "NT" 62.8 -120.55 "LTG" 622
1994 7 16 "YT" 66.018 -136.451 "LTG" 1281.79
1994 7 16 "YT" 62.542 -137.313 "LTG" 24270.87
1994 7 17 "MB" 56.35 -98.33 "LTG" 21486
1994 7 17 "MB" 57.73 -97.33 "LTG" 38513
1994 7 17 "NT" 63.36 -112.054 "LTG" 7600
1994 7 17 "NT" 60.893 -123.786 "LTG" 9900
1994 7 17 "SK" 59.599 -102.458 "LTG" 3100
1994 7 17 "YT" 62.683 -131.833 "LTG" 3675.75
1994 7 17 "YT" 62.817 -131.8 "LTG" 10394.24
1994 7 17 "YT" 63.083 -131.8 "LTG" 23120.7
1994 7 18 "MB" 57.77 -99.57 "LTG" 6465
1994 7 18 "NL" 54.73 -62.08 "LTG" 3883
1994 7 18 "NT" 61.112 -126.077 "LTG" 5730
1994 7 18 "NT" 60.808 -126.357 "LTG" 13500
1994 7 18 "NT" 62.45 -109.3 "LTG" 15000
1994 7 18 "NT" 62.113 -109.553 "LTG" 47400
1994 7 18 "YT" 63.151 -137.648 "LTG" 341.14
1994 7 18 "YT" 61.717 -132.083 "LTG" 10119.27
1994 7 19 "NT" 62.15 -109.55 "LTG" 2000
1994 7 19 "NT" 61.95 -109.5 "LTG" 2500
1994 7 19 "NT" 61.817 -126.6 "LTG" 6100
1994 7 19 "ON" 53.6988 -84.1749 "LTG" 240
1994 7 19 "ON" 53.7126 -84.3862 "LTG" 570
1994 7 20 "MB" 58.67 -98.25 "LTG" 100126
1994 7 21 "MB" 57.03 -98.75 "LTG" 3101
1994 7 21 "NT" 64.1 -123.467 "LTG" 2500
1994 7 21 "SK" 58.682 -106.365 "LTG" 151344
1994 7 22 "YT" 60.865 -126.243 "LTG" 904.73
1994 7 23 "BC" 49.5 -120.7 "LTG" 230
1994 7 23 "BC" 49.4 -120.7 "LTG" 255
1994 7 23 "NT" 62.581 -117.701 "LTG" 313600
1994 7 23 "SK" 59.177 -104.938 "LTG" 12010
1994 7 24 "BC" 50.4 -120.5 "LTG" 1755.7
1994 7 24 "NT" 63.628 -112.858 "LTG" 2600
1994 7 24 "NT" 63.842 -112.862 "LTG" 4700
1994 7 24 "YT" 61.283 -129.667 "LTG" 325.48
1994 7 24 "YT" 62.333 -130.817 "LTG" 1185.84
1994 7 25 "BC" 52.7 -126.3 "LTG" 592
1994 7 25 "NT" 61.717 -126.267 "LTG" 630
1994 7 25 "NT" 60.774 -103.014 "LTG" 8000
1994 7 25 "NT" 63.626 -112.518 "LTG" 9500
1994 7 25 "NT" 63.112 -112.284 "LTG" 20100
1994 7 25 "YT" 62.217 -130.45 "LTG" 6085
1994 7 25 "YT" 63.549 -134.268 "LTG" 6818.13
1994 7 26 "AB" 59.1271 -115.3057 "LTG" 3009.7
1994 7 26 "AB" 59.2688 -114.2034 "LTG" 13137.7
1994 7 26 "BC" 52.3 -120.4 "LTG" 732
1994 7 26 "BC" 50.5 -116.2 "LTG" 866
1994 7 26 "BC" 59.8 -120.3 "LTG" 3000
1994 7 26 "MB" 55.55 -95.8 "LTG" 2253
1994 7 26 "NT" 63.129 -110.928 "LTG" 900
1994 7 26 "NT" 64.37 -120.735 "LTG" 6218
1994 7 26 "SK" 59.995 -106.573 "LTG" 1048
1994 7 27 "NT" 60.387 -103.132 "LTG" 200
1994 7 27 "NT" 63.6 -112.567 "LTG" 600
1994 7 27 "NT" 60.783 -124.067 "LTG" 4000
1994 7 27 "YT" 62.1 -131.4 "LTG" 8737.66
1994 7 27 "YT" 62.365 -130.933 "LTG" 23643.24
1994 7 28 "MB" 55.45 -95.93 "LTG" 1378
1994 7 28 "NL" 53.22 -60.28 "LTG" 430
1994 7 28 "NL" 54.17 -61.42 "LTG" 650
1994 7 28 "NL" 54.76 -60.7 "LTG" 64000
1994 7 29 "BC" 51.3 -120.1 "MAN" 420
1994 7 29 "NL" 55.32 -61.23 "LTG" 40000
1994 7 29 "NT" 60.583 -121.033 "LTG" 500
1994 7 30 "MB" 55.35 -93.05 "LTG" 340
1994 7 31 "YT" 64.083 -136.2 "LTG" 5192.08
1994 7 31 "YT" 63.049 -132.85 "LTG" 14108.28
1994 8 1 "BC" 50.8 -121.8 "MAN" 1515
1994 8 1 "MB" 57.67 -95.67 "LTG" 36260
1994 8 1 "NT" 60.58 -119.594 "LTG" 10400
1994 8 1 "YT" 63.533 -134.867 "LTG" 7269.44
1994 8 2 "NT" 64.612 -127.181 "LTG" 3664
1994 8 2 "NT" 63.798 -126.311 "LTG" 5860
1994 8 2 "NT" 61.841 -115.52 "LTG" 39870
1994 8 2 "SK" 55.708 -103.615 "LTG" 1130
1994 8 2 "SK" 55.912 -102.323 "LTG" 33360
1994 8 2 "YT" 63.69 -137.95 "LTG" 366.91
1994 8 2 "YT" 62.652 -137.809 "LTG" 2371.55
1994 8 2 "YT" 64.213 -138.45 "LTG" 2834.94
1994 8 2 "YT" 62.692 -138.024 "LTG" 3271.84
1994 8 2 "YT" 62.761 -137.675 "LTG" 3667.8
1994 8 2 "YT" 62.733 -138.05 "LTG" 9319.73
1994 8 3 "BC" 52 -117.8 "LTG" 560
1994 8 3 "NT" 64.667 -127.067 "LTG" 1000
1994 8 3 "NT" 65.667 -130.788 "LTG" 2915
1994 8 3 "NT" 65.448 -130.773 "LTG" 4375
1994 8 3 "NT" 64.027 -120.939 "LTG" 55500
1994 8 3 "SK" 58.537 -103.958 "LTG" 6600
1994 8 3 "YT" 64.245 -136.266 "LTG" 3286.08
1994 8 3 "YT" 63.817 -137.7 "LTG" 9526.1
1994 8 3 "YT" 63.075 -133.364 "LTG" 10066.7
1994 8 4 "BC" 50.9 -117.2 "LTG" 300.1
1994 8 4 "MB" 56 -95.92 "LTG" 229
1994 8 4 "YT" 64.953 -140.521 "LTG" 348.95
1994 8 4 "YT" 64.74 -140.62 "LTG" 2566.62
1994 8 4 "YT" 63.736 -138.308 "LTG" 13793.68
1994 8 5 "BC" 50.6 -121.4 "MAN" 361
1994 8 5 "MB" 56.43 -94.22 "LTG" 347
1994 8 5 "NT" 64.75 -127.217 "LTG" 287
1994 8 5 "NT" 65.733 -130.3 "LTG" 647
1994 8 5 "SK" 59.901 -108.781 "LTG" 1320
1994 8 6 "AB" 59.0835 -114.0042 "LTG" 560.1
1994 8 6 "NT" 63.179 -125.667 "LTG" 10144
1994 8 6 "SK" 59.599 -108.281 "LTG" 1283
1994 8 7 "NT" 63.104 -124.917 "LTG" 4852
1994 8 8 "MB" 57.33 -101.22 "LTG" 6807
1994 8 8 "MB" 58.78 -101.42 "LTG" 102229
1994 8 8 "NT" 62.268 -123.563 "LTG" 9200
1994 8 9 "NT" 62.017 -127.3 "LTG" 3600
1994 8 10 "YT" 63.833 -135.6 "LTG" 662.63
1994 8 11 "NT" 63.761 -121.222 "LTG" 24000
1994 8 12 "BC" 49 -114.4 "LTG" 1403.5
1994 8 12 "NT" 63.8 -125.783 "LTG" 15900
1994 8 12 "SK" 58.438 -102.031 "LTG" 1500
1994 8 12 "SK" 58.693 -103.719 "LTG" 3800
1994 8 12 "YT" 62.483 -139.75 "LTG" 1792.4
